temp_c,condition,wind_kph,pressure_mb,humidity,feelslike_c,windchill_c,heatindex_c,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,state,city
29.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.0,1007.0,22.0,27.7,29.7,27.7,0.0,0.0,0.0,0.0,10.0,6.0,3.6,5.8,Uttar Pradesh,Agra
32.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.2,1006.0,20.0,30.5,32.3,30.5,0.0,0.0,0.0,0.0,10.0,6.0,3.0,4.8,Uttar Pradesh,Agra
34.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.4,1005.0,18.0,33.4,34.8,33.4,0.0,0.0,0.0,0.0,10.0,6.0,2.4,3.8,Uttar Pradesh,Agra
37.4,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,1004.0,16.0,36.2,37.4,36.2,0.0,0.0,0.0,0.0,10.0,6.0,1.8,2.9,Uttar Pradesh,Agra
37.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,1004.0,15.0,36.4,37.5,36.4,0.0,0.0,0.0,0.0,10.0,6.0,1.8,2.9,Uttar Pradesh,Agra
37.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,1003.0,14.0,36.6,37.7,36.6,0.0,0.0,0.0,0.0,10.0,6.0,1.8,2.9,Uttar Pradesh,Agra
37.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,1002.0,13.0,36.8,37.8,36.8,0.0,0.0,0.0,0.0,10.0,6.0,1.8,2.9,Uttar Pradesh,Agra
36.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.8,1002.0,15.0,34.6,36.0,34.6,0.0,0.0,0.0,0.0,10.0,6.0,2.3,3.7,Uttar Pradesh,Agra
34.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.0,1003.0,17.0,32.4,34.2,32.4,0.0,0.0,0.0,0.0,10.0,6.0,2.8,4.6,Uttar Pradesh,Agra
32.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.2,1003.0,18.0,30.2,32.4,30.2,0.0,0.0,0.0,0.0,10.0,6.0,3.4,5.4,Uttar Pradesh,Agra
31.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.2,1003.0,20.0,29.1,31.2,29.1,0.0,0.0,0.0,0.0,10.0,6.0,4.9,7.9,Uttar Pradesh,Agra
30.1,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.2,1004.0,21.0,28.1,30.1,28.1,0.0,0.0,0.0,0.0,10.0,6.0,6.5,10.4,Uttar Pradesh,Agra
28.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.1,1004.0,22.0,27.0,28.9,27.0,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.0,Uttar Pradesh,Agra
28.3,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.0,1004.0,23.0,26.5,28.3,26.5,0.0,0.0,0.0,0.0,10.0,6.0,7.9,12.7,Uttar Pradesh,Agra
27.6,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.9,1004.0,23.0,26.1,27.6,26.1,0.0,0.0,0.0,0.0,10.0,6.0,7.8,12.5,Uttar Pradesh,Agra
24.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.8,1004.0,37.0,25.1,24.8,25.1,0.0,0.0,0.0,0.0,10.0,6.0,7.6,12.2,Uttar Pradesh,Kanpur
24.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.4,1004.0,38.0,24.9,24.4,24.9,0.0,0.0,0.0,0.0,10.0,6.0,7.1,11.4,Uttar Pradesh,Kanpur
23.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.0,1004.0,39.0,24.8,23.9,24.8,0.0,0.0,0.0,0.0,10.0,6.0,6.6,10.6,Uttar Pradesh,Kanpur
23.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,1004.0,40.0,24.6,23.5,24.6,0.0,0.0,0.0,0.0,10.0,6.0,6.0,9.7,Uttar Pradesh,Kanpur
23.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.3,1004.0,41.0,24.5,23.2,24.5,0.0,0.0,0.0,0.0,10.0,6.0,5.6,9.0,Uttar Pradesh,Kanpur
22.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,1005.0,43.0,24.5,22.9,24.5,0.0,0.0,0.0,0.0,10.0,6.0,5.1,8.3,Uttar Pradesh,Kanpur
22.6,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.6,1005.0,45.0,24.4,22.6,24.4,0.0,0.0,0.0,0.0,10.0,6.0,4.7,7.6,Uttar Pradesh,Kanpur
24.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.5,1006.0,41.0,25.7,24.7,25.7,0.0,0.0,0.0,0.0,10.0,6.0,4.0,6.4,Uttar Pradesh,Kanpur
26.9,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.4,1006.0,37.0,26.9,26.9,26.9,0.0,0.0,0.0,0.0,10.0,6.0,3.2,5.2,Uttar Pradesh,Kanpur
29.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.2,1006.0,33.0,28.2,29.0,28.2,0.0,0.0,0.0,0.0,10.0,6.0,2.5,4.0,Uttar Pradesh,Kanpur
31.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.2,1006.0,30.0,30.6,31.3,30.6,0.0,0.0,0.0,0.0,10.0,6.0,3.1,5.0,Uttar Pradesh,Kanpur
33.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.2,1005.0,27.0,33.1,33.7,33.1,0.0,0.0,0.0,0.0,10.0,6.0,3.8,6.1,Uttar Pradesh,Kanpur
36.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.1,1004.0,25.0,35.5,36.0,35.5,0.0,0.0,0.0,0.0,10.0,6.0,4.5,7.2,Uttar Pradesh,Kanpur
36.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.5,1003.0,24.0,35.6,36.2,35.6,0.0,0.0,0.0,0.0,10.0,6.0,4.0,6.5,Uttar Pradesh,Kanpur
36.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.9,1003.0,24.0,35.8,36.3,35.8,0.0,0.0,0.0,0.0,10.0,6.0,3.6,5.8,Uttar Pradesh,Kanpur
36.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,1002.0,23.0,35.9,36.5,35.9,0.0,0.0,0.0,0.0,10.0,6.0,3.1,5.0,Uttar Pradesh,Kanpur
34.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.5,1002.0,27.0,33.7,34.3,33.7,0.0,0.0,0.0,0.0,10.0,6.0,2.8,4.6,Uttar Pradesh,Kanpur
32.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.6,1003.0,30.0,31.5,32.2,31.5,0.0,0.0,0.0,0.0,10.0,6.0,2.5,4.1,Uttar Pradesh,Kanpur
30.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.8,1003.0,33.0,29.3,30.0,29.3,0.0,0.0,0.0,0.0,10.0,6.0,2.2,3.6,Uttar Pradesh,Kanpur
29.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.6,1003.0,34.0,28.4,29.0,28.4,0.0,0.0,0.0,0.0,10.0,6.0,1.9,3.1,Uttar Pradesh,Kanpur
27.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.3,1004.0,35.0,27.4,27.9,27.4,0.0,0.0,0.0,0.0,10.0,6.0,1.6,2.6,Uttar Pradesh,Kanpur
26.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.1,1004.0,36.0,26.5,26.9,26.5,0.0,0.0,0.0,0.0,10.0,6.0,1.3,2.2,Uttar Pradesh,Kanpur
26.6,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.4,1004.0,40.0,26.5,26.6,26.5,0.0,0.0,0.0,0.0,10.0,6.0,1.9,3.0,Uttar Pradesh,Kanpur
26.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.8,1004.0,43.0,26.5,26.4,26.5,0.0,0.0,0.0,0.0,10.0,6.0,2.4,3.8,Uttar Pradesh,Kanpur
26.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",0.7,1003.0,56.0,27.1,26.2,27.1,0.0,0.0,0.0,0.0,10.0,6.0,0.9,1.4,Uttar Pradesh,Lucknow
25.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.4,1003.0,57.0,26.8,25.8,26.8,0.0,0.0,0.0,0.0,10.0,6.0,1.9,3.0,Uttar Pradesh,Lucknow
25.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,1004.0,58.0,26.6,25.5,26.6,0.0,0.0,0.0,0.0,10.0,6.0,2.8,4.6,Uttar Pradesh,Lucknow
25.1,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.9,1004.0,59.0,26.3,25.1,26.3,0.0,0.0,0.0,0.0,10.0,6.0,3.8,6.1,Uttar Pradesh,Lucknow
24.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.2,1004.0,60.0,26.2,24.9,26.2,0.0,0.0,0.0,0.0,10.0,6.0,4.3,6.8,Uttar Pradesh,Lucknow
24.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.6,1005.0,62.0,26.1,24.8,26.1,0.0,0.0,0.0,0.0,10.0,6.0,4.7,7.6,Uttar Pradesh,Lucknow
24.6,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,1005.0,63.0,26.0,24.6,26.0,0.0,0.0,0.0,0.0,10.0,6.0,5.1,8.3,Uttar Pradesh,Lucknow
26.4,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.2,1006.0,59.0,27.8,26.4,27.8,0.0,0.0,0.0,0.0,10.0,6.0,5.3,8.5,Uttar Pradesh,Lucknow
28.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.4,1006.0,54.0,29.5,28.1,29.5,0.0,0.0,0.0,0.0,10.0,6.0,5.4,8.8,Uttar Pradesh,Lucknow
29.9,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.6,1007.0,50.0,31.3,29.9,31.3,0.0,0.0,0.0,0.0,10.0,6.0,5.6,9.0,Uttar Pradesh,Lucknow
32.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.8,1006.0,47.0,34.5,32.0,34.5,0.0,0.0,0.0,0.0,10.0,6.0,5.7,9.1,Uttar Pradesh,Lucknow
34.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.0,1005.0,44.0,37.6,34.1,37.6,0.0,0.0,0.0,0.0,10.0,6.0,5.7,9.2,Uttar Pradesh,Lucknow
36.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.3,1005.0,41.0,40.8,36.2,40.8,0.0,0.0,0.0,0.0,10.0,6.0,5.8,9.4,Uttar Pradesh,Lucknow
36.4,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.5,1004.0,41.0,41.0,36.4,41.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,9.7,Uttar Pradesh,Lucknow
36.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.8,1003.0,40.0,41.1,36.5,41.1,0.0,0.0,0.0,0.0,10.0,6.0,6.3,10.1,Uttar Pradesh,Lucknow
36.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.0,1003.0,40.0,41.3,36.7,41.3,0.0,0.0,0.0,0.0,10.0,6.0,6.5,10.4,Uttar Pradesh,Lucknow
34.9,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.0,1003.0,44.0,38.8,34.9,38.8,0.0,0.0,0.0,0.0,10.0,6.0,6.4,10.3,Uttar Pradesh,Lucknow
33.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.1,1004.0,47.0,36.4,33.1,36.4,0.0,0.0,0.0,0.0,10.0,6.0,6.3,10.2,Uttar Pradesh,Lucknow
31.3,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.1,1004.0,51.0,33.9,31.3,33.9,0.0,0.0,0.0,0.0,10.0,6.0,6.3,10.1,Uttar Pradesh,Lucknow
30.3,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.7,1004.0,53.0,32.5,30.3,32.5,0.0,0.0,0.0,0.0,10.0,6.0,7.6,12.2,Uttar Pradesh,Lucknow
29.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.3,1005.0,54.0,31.2,29.4,31.2,0.0,0.0,0.0,0.0,10.0,6.0,8.9,14.4,Uttar Pradesh,Lucknow
28.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.9,1006.0,55.0,29.8,28.4,29.8,0.0,0.0,0.0,0.0,10.0,6.0,10.3,16.6,Uttar Pradesh,Lucknow
28.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.4,1006.0,57.0,29.7,28.2,29.7,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,Uttar Pradesh,Lucknow
28.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",8.9,1006.0,59.0,29.6,28.0,29.6,0.0,1.0,0.0,0.0,10.0,6.0,11.2,18.0,Uttar Pradesh,Lucknow
29.3,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.4,1003.0,23.0,27.5,29.3,27.5,0.0,0.0,0.0,0.0,10.0,6.0,6.0,9.7,Uttar Pradesh,Noida
28.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.3,1004.0,24.0,27.1,28.8,27.1,0.0,0.0,0.0,0.0,10.0,6.0,5.9,9.5,Uttar Pradesh,Noida
28.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.2,1004.0,25.0,26.7,28.2,26.7,0.0,0.0,0.0,0.0,10.0,6.0,5.7,9.2,Uttar Pradesh,Noida
27.7,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.0,1004.0,26.0,26.3,27.7,26.3,0.0,0.0,0.0,0.0,10.0,6.0,5.6,9.0,Uttar Pradesh,Noida
27.3,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.3,1004.0,27.0,26.1,27.3,26.1,0.0,0.0,0.0,0.0,10.0,6.0,5.8,9.4,Uttar Pradesh,Noida
27.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.5,1005.0,28.0,25.9,27.0,25.9,0.0,0.0,0.0,0.0,10.0,6.0,6.0,9.7,Uttar Pradesh,Noida
26.6,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.8,1005.0,29.0,25.7,26.6,25.7,0.0,0.0,0.0,0.0,10.0,6.0,6.3,10.1,Uttar Pradesh,Noida
27.9,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.0,1006.0,28.0,26.8,27.9,26.8,0.0,0.0,0.0,0.0,10.0,6.0,5.7,9.2,Uttar Pradesh,Noida
29.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.2,1006.0,28.0,28.0,29.2,28.0,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,Uttar Pradesh,Noida
30.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.5,1007.0,27.0,29.1,30.5,29.1,0.0,0.0,0.0,0.0,10.0,6.0,4.7,7.6,Uttar Pradesh,Noida
32.9,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.1,1006.0,26.0,32.0,32.9,32.0,0.0,0.0,0.0,0.0,10.0,6.0,4.4,7.1,Uttar Pradesh,Noida
35.4,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.8,1006.0,24.0,34.8,35.4,34.8,0.0,0.0,0.0,0.0,10.0,6.0,4.1,6.6,Uttar Pradesh,Noida
37.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,1005.0,23.0,37.7,37.8,37.7,0.0,0.0,0.0,0.0,10.0,6.0,3.8,6.1,Uttar Pradesh,Noida
38.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.0,1004.0,23.0,38.2,38.1,38.2,0.0,0.0,0.0,0.0,10.0,6.0,3.6,5.8,Uttar Pradesh,Noida
38.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,1004.0,23.0,38.7,38.5,38.7,0.0,0.0,0.0,0.0,10.0,6.0,3.4,5.4,Uttar Pradesh,Noida
38.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,1003.0,23.0,39.2,38.8,39.2,0.0,0.0,0.0,0.0,10.0,6.0,3.1,5.0,Uttar Pradesh,Noida
37.6,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.2,1003.0,25.0,37.8,37.6,37.8,0.0,0.0,0.0,0.0,10.0,6.0,3.1,4.9,Uttar Pradesh,Noida
36.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.1,1004.0,27.0,36.4,36.3,36.4,0.0,0.0,0.0,0.0,10.0,6.0,3.0,4.8,Uttar Pradesh,Noida
35.1,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,1004.0,28.0,35.0,35.1,35.0,0.0,0.0,0.0,0.0,10.0,6.0,2.9,4.7,Uttar Pradesh,Noida
34.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.4,1004.0,29.0,33.7,34.0,33.7,0.0,0.0,0.0,0.0,10.0,6.0,2.7,4.3,Uttar Pradesh,Noida
32.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.8,1005.0,30.0,32.5,32.9,32.5,0.0,0.0,0.0,0.0,10.0,6.0,2.5,4.0,Uttar Pradesh,Noida
31.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,1006.0,31.0,31.2,31.8,31.2,0.0,0.0,0.0,0.0,10.0,6.0,2.2,3.6,Uttar Pradesh,Noida
31.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.5,1006.0,32.0,30.8,31.4,30.8,0.0,0.0,0.0,0.0,10.0,6.0,3.5,5.6,Uttar Pradesh,Noida
31.1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.8,1005.0,32.0,30.4,31.1,30.4,0.0,1.0,0.0,0.0,10.0,6.0,4.8,7.7,Uttar Pradesh,Noida
24.7,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.4,1004.0,61.0,26.0,24.7,26.0,0.0,0.0,0.0,0.0,10.0,6.0,1.8,2.9,Uttar Pradesh,Varanasi
24.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.7,1004.0,62.0,25.8,24.5,25.8,0.0,0.0,0.0,0.0,10.0,6.0,2.2,3.5,Uttar Pradesh,Varanasi
24.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.9,1003.0,62.0,25.7,24.2,25.7,0.0,0.0,0.0,0.0,10.0,6.0,2.5,4.1,Uttar Pradesh,Varanasi
24.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,1003.0,63.0,25.5,24.0,25.5,0.0,0.0,0.0,0.0,10.0,6.0,2.9,4.7,Uttar Pradesh,Varanasi
24.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.3,1004.0,65.0,25.5,24.0,25.5,0.0,0.0,0.0,0.0,10.0,6.0,3.1,4.9,Uttar Pradesh,Varanasi
24.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.4,1005.0,66.0,25.6,24.0,25.6,0.0,0.0,0.0,0.0,10.0,6.0,3.2,5.2,Uttar Pradesh,Varanasi
24.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,1005.0,68.0,25.6,24.0,25.6,0.0,0.0,0.0,0.0,10.0,6.0,3.4,5.4,Uttar Pradesh,Varanasi
25.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,1006.0,64.0,27.4,25.7,27.4,0.0,0.0,0.0,0.0,10.0,6.0,3.9,6.2,Uttar Pradesh,Varanasi
27.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.2,1006.0,60.0,29.3,27.5,29.3,0.0,0.0,0.0,0.0,10.0,6.0,4.4,7.1,Uttar Pradesh,Varanasi
29.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.5,1007.0,56.0,31.1,29.2,31.1,0.0,0.0,0.0,0.0,10.0,6.0,4.9,7.9,Uttar Pradesh,Varanasi
31.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.6,1006.0,54.0,34.8,31.2,34.8,0.0,0.0,0.0,0.0,10.0,6.0,5.6,9.0,Uttar Pradesh,Varanasi
33.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.6,1005.0,53.0,38.4,33.2,38.4,0.0,0.0,0.0,0.0,10.0,6.0,6.3,10.1,Uttar Pradesh,Varanasi
35.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.7,1004.0,51.0,42.1,35.2,42.1,0.0,0.0,0.0,0.0,10.0,6.0,6.9,11.2,Uttar Pradesh,Varanasi
35.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.4,1004.0,52.0,42.5,35.2,42.5,0.0,0.0,0.0,0.0,10.0,6.0,6.7,10.8,Uttar Pradesh,Varanasi
35.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.0,1003.0,53.0,42.8,35.3,42.8,0.0,0.0,0.0,0.0,10.0,6.0,6.5,10.4,Uttar Pradesh,Varanasi
35.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.6,1003.0,54.0,43.2,35.3,43.2,0.0,0.0,0.0,0.0,10.0,6.0,6.3,10.1,Uttar Pradesh,Varanasi
33.4,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.8,1003.0,59.0,40.2,33.4,40.2,0.0,0.0,0.0,0.0,10.0,6.0,7.4,11.9,Uttar Pradesh,Varanasi
31.4,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.9,1003.0,65.0,37.1,31.4,37.1,0.0,0.0,0.0,0.0,10.0,6.0,8.5,13.7,Uttar Pradesh,Varanasi
29.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.0,1004.0,71.0,34.1,29.5,34.1,0.0,0.0,0.0,0.0,10.0,6.0,9.6,15.5,Uttar Pradesh,Varanasi
28.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.0,1004.0,72.0,32.8,28.8,32.8,0.0,0.0,0.0,0.0,10.0,6.0,9.1,14.6,Uttar Pradesh,Varanasi
